id,color_hex,brand,product_line,shade_name,product_type,color_rgb,color_hsl,color_lab_l,color_lab_a,color_lab_b,brightness,saturation,hue_degree,undertone,undertone_confidence,color_depth,color_family,color_family_confidence,finish,finish_confidence,recommended_skin_undertone,recommended_skin_depth,seasonal_palette
laura-mercier-nude-nouveau,#d77e6c,Laura Mercier,Rouge Essentiel Silky Crème Lipstick,NUDE NOUVEAU,lipstick,"{""r"":215,""g"":126,""b"":108}","{""h"":10.09,""s"":57.22,""l"":63.33}",62.0449,32.5689,24.69,62.04,57.22,10.09,warm,0.6722,light,nude,0.45,satin,0.5088,"[""warm"",""neutral""]","[""fair"",""light"",""medium"",""tan""]",spring
laura-mercier-nu-pr-f-r-,#bb6b60,Laura Mercier,Rouge Essentiel Silky Crème Lipstick,NU PRÉFÉRÉ,lipstick,"{""r"":187,""g"":107,""b"":96}","{""h"":7.25,""s"":40.09,""l"":55.49}",53.9498,30.6463,20.0706,53.95,40.09,7.25,warm,0.99,medium,red,0.7,satin,0.5088,"[""warm"",""neutral""]","[""fair"",""light"",""medium"",""tan"",""deep""]",spring
laura-mercier-brun-p-le,#ad705d,Laura Mercier,Rouge Essentiel Silky Crème Lipstick,BRUN PÂLE,lipstick,"{""r"":173,""g"":112,""b"":93}","{""h"":14.25,""s"":32.79,""l"":52.16}",53.2382,21.9393,20.5382,53.24,32.79,14.25,warm,0.99,medium,red,0.475,satin,0.5088,"[""warm"",""neutral""]","[""fair"",""light"",""medium"",""tan"",""deep""]",spring
laura-mercier-brun-naturel,#80513f,Laura Mercier,Rouge Essentiel Silky Crème Lipstick,BRUN NATUREL,lipstick,"{""r"":128,""g"":81,""b"":63}","{""h"":16.62,""s"":34.03,""l"":37.45}",39.2994,17.5429,18.7252,39.3,34.03,16.62,warm,0.99,deep,red,0.5289,satin,0.5088,"[""warm"",""neutral""]","[""fair"",""light"",""medium"",""tan"",""deep""]",autumn
laura-mercier-beige-intime,#aa686a,Laura Mercier,Rouge Essentiel Silky Crème Lipstick,BEIGE INTIME,lipstick,"{""r"":170,""g"":104,""b"":106}","{""h"":358.18,""s"":27.97,""l"":53.73}",51.2547,26.71,10.1451,51.25,27.97,358.18,neutral,0.99,medium,red,0.6144,satin,0.5088,"[""warm"",""cool"",""neutral""]","[""fair"",""light"",""medium"",""tan"",""deep""]",autumn
laura-mercier-chocolat-divin,#4f302b,Laura Mercier,Rouge Essentiel Silky Crème Lipstick,CHOCOLAT DIVIN,lipstick,"{""r"":79,""g"":48,""b"":43}","{""h"":8.33,""s"":29.51,""l"":23.92}",23.5086,13.4565,9.091,23.51,29.51,8.33,neutral,0.6167,deep,red,0.7,satin,0.5088,"[""warm"",""cool"",""neutral""]","[""fair"",""light"",""medium"",""tan"",""deep""]",autumn
laura-mercier-la-rose,#c47683,Laura Mercier,Rouge Essentiel Silky Crème Lipstick,À LA ROSE,lipstick,"{""r"":196,""g"":118,""b"":131}","{""h"":350.0,""s"":39.8,""l"":61.57}",58.3527,32.1437,6.0613,58.35,39.8,350.0,neutral,0.7833,light,rose,0.4803,satin,0.5088,"[""warm"",""cool"",""neutral""]","[""fair"",""light"",""medium"",""tan"",""deep""]",summer
laura-mercier-rose-claire,#9e5a71,Laura Mercier,Rouge Essentiel Silky Crème Lipstick,ROSE CLAIRE,lipstick,"{""r"":158,""g"":90,""b"":113}","{""h"":339.71,""s"":27.42,""l"":48.63}",46.6783,30.8441,-0.8235,46.68,27.42,339.71,cool,0.6265,medium,rose,0.575,satin,0.5088,"[""warm"",""cool"",""neutral""]","[""fair"",""light"",""medium"",""tan"",""deep""]",autumn
laura-mercier-rose-ultimate,#e7677e,Laura Mercier,Rouge Essentiel Silky Crème Lipstick,ROSE ULTIMATE,lipstick,"{""r"":231,""g"":103,""b"":126}","{""h"":349.22,""s"":72.73,""l"":65.49}",60.0694,51.6608,12.0628,60.07,72.73,349.22,warm,0.5,light,red,0.5167,satin,0.5088,"[""warm"",""neutral""]","[""fair"",""light"",""medium"",""tan"",""deep""]",spring
laura-mercier-blush-pink,#d9698d,Laura Mercier,Rouge Essentiel Silky Crème Lipstick,BLUSH PINK,lipstick,"{""r"":217,""g"":105,""b"":141}","{""h"":340.71,""s"":59.57,""l"":63.14}",58.7717,47.5838,1.2252,58.77,59.57,340.71,cool,0.99,light,pink,0.733,satin,0.5088,"[""cool"",""neutral""]","[""fair"",""light"",""medium"",""tan""]",summer
laura-mercier-rose-vif,#862b3d,Laura Mercier,Rouge Essentiel Silky Crème Lipstick,ROSE VIF,lipstick,"{""r"":134,""g"":43,""b"":61}","{""h"":348.13,""s"":51.41,""l"":34.71}",32.1112,40.2007,10.4651,32.11,51.41,348.13,neutral,0.7833,deep,red,0.5145,satin,0.5088,"[""warm"",""cool"",""neutral""]","[""fair"",""light"",""medium"",""tan"",""deep""]",autumn
laura-mercier-fuchsia-intense,#c13951,Laura Mercier,Rouge Essentiel Silky Crème Lipstick,FUCHSIA INTENSE,lipstick,"{""r"":193,""g"":57,""b"":81}","{""h"":349.41,""s"":54.4,""l"":49.02}",45.4436,55.2726,17.7385,45.44,54.4,349.41,cool,0.7833,medium,red,0.99,satin,0.5088,"[""cool"",""neutral""]","[""fair"",""light"",""medium"",""tan"",""deep""]",winter
laura-mercier-rose-mauve,#8a3d5d,Laura Mercier,Rouge Essentiel Silky Crème Lipstick,ROSE MAUVE,lipstick,"{""r"":138,""g"":61,""b"":93}","{""h"":335.06,""s"":38.69,""l"":39.02}",36.9898,36.4462,-3.039,36.99,38.69,335.06,cool,0.95,deep,mauve,0.525,satin,0.5088,"[""cool"",""neutral""]","[""medium"",""tan"",""deep""]",summer
laura-mercier-mauve-merveilleux,#ab6975,Laura Mercier,Rouge Essentiel Silky Crème Lipstick,MAUVE MERVEILLEUX,lipstick,"{""r"":171,""g"":105,""b"":117}","{""h"":349.09,""s"":28.21,""l"":54.12}",51.8906,27.9743,4.5585,51.89,28.21,349.09,cool,0.99,medium,mauve,0.4702,satin,0.5088,"[""cool"",""neutral""]","[""light"",""medium"",""tan"",""deep""]",summer
laura-mercier-plum-sublime,#752751,Laura Mercier,Rouge Essentiel Silky Crème Lipstick,PLUM SUBLIME,lipstick,"{""r"":117,""g"":39,""b"":81}","{""h"":327.69,""s"":50.0,""l"":30.59}",28.9744,38.5705,-7.6158,28.97,50.0,327.69,cool,0.99,deep,plum,0.6682,satin,0.5088,"[""cool"",""neutral""]","[""medium"",""tan"",""deep""]",winter
laura-mercier-violette,#652d48,Laura Mercier,Rouge Essentiel Silky Crème Lipstick,VIOLETTE,lipstick,"{""r"":101,""g"":45,""b"":72}","{""h"":331.07,""s"":38.36,""l"":28.63}",27.0515,28.6552,-4.8211,27.05,38.36,331.07,cool,0.99,deep,red,0.4738,satin,0.5088,"[""cool"",""neutral""]","[""fair"",""light"",""medium"",""tan"",""deep""]",winter
laura-mercier-plum-fatale,#6b4157,Laura Mercier,Rouge Essentiel Silky Crème Lipstick,PLUM FATALE,lipstick,"{""r"":107,""g"":65,""b"":87}","{""h"":328.57,""s"":24.42,""l"":33.73}",33.125,21.7046,-5.4511,33.12,24.42,328.57,cool,0.99,deep,plum,0.6643,satin,0.5088,"[""cool"",""neutral""]","[""medium"",""tan"",""deep""]",winter
laura-mercier-plum-noire,#4e2e3d,Laura Mercier,Rouge Essentiel Silky Crème Lipstick,PLUM NOIRE,lipstick,"{""r"":78,""g"":46,""b"":61}","{""h"":331.88,""s"":25.81,""l"":24.31}",23.3747,17.1434,-3.2881,23.37,25.81,331.88,cool,0.99,deep,plum,0.45,satin,0.5088,"[""cool"",""neutral""]","[""medium"",""tan"",""deep""]",winter
laura-mercier-coral-nu,#dd8c77,Laura Mercier,Rouge Essentiel Silky Crème Lipstick,CORAL NU,lipstick,"{""r"":221,""g"":140,""b"":119}","{""h"":12.35,""s"":60.0,""l"":66.67}",66.1082,28.5156,24.1097,66.11,60.0,12.35,warm,0.99,light,coral,0.7682,satin,0.5088,"[""warm"",""neutral""]","[""fair"",""light"",""medium"",""tan""]",spring
laura-mercier-coral-clair,#cf766e,Laura Mercier,Rouge Essentiel Silky Crème Lipstick,CORAL CLAIR,lipstick,"{""r"":207,""g"":118,""b"":110}","{""h"":4.95,""s"":50.26,""l"":62.16}",59.2981,33.914,19.6868,59.3,50.26,4.95,warm,0.99,light,red,0.69,satin,0.5088,"[""warm"",""neutral""]","[""fair"",""light"",""medium"",""tan"",""deep""]",spring
laura-mercier-l-orange,#fd8c93,Laura Mercier,Rouge Essentiel Silky Crème Lipstick,L'ORANGE,lipstick,"{""r"":253,""g"":140,""b"":147}","{""h"":356.28,""s"":96.58,""l"":77.06}",70.6986,43.3482,15.4749,70.7,96.58,356.28,warm,0.99,light,red,0.65,satin,0.5088,"[""warm"",""neutral""]","[""fair"",""light"",""medium"",""tan"",""deep""]",spring
laura-mercier-coral-vif,#d73e41,Laura Mercier,Rouge Essentiel Silky Crème Lipstick,CORAL VIF,lipstick,"{""r"":215,""g"":62,""b"":65}","{""h"":358.82,""s"":65.67,""l"":54.31}",49.8323,59.3169,33.7232,49.83,65.67,358.82,warm,0.99,medium,red,0.69,satin,0.5088,"[""warm"",""neutral""]","[""fair"",""light"",""medium"",""tan"",""deep""]",spring
laura-mercier-rose-d-cadent,#d33e64,Laura Mercier,Rouge Essentiel Silky Crème Lipstick,ROSE DÉCADENT,lipstick,"{""r"":211,""g"":62,""b"":100}","{""h"":344.7,""s"":62.87,""l"":53.53}",49.76,60.3166,12.5687,49.76,62.87,344.7,neutral,0.5056,medium,rose,0.6069,satin,0.5088,"[""warm"",""cool"",""neutral""]","[""fair"",""light"",""medium"",""tan"",""deep""]",summer
laura-mercier-rouge-clatant,#bf3441,Laura Mercier,Rouge Essentiel Silky Crème Lipstick,ROUGE ÉCLATANT,lipstick,"{""r"":191,""g"":52,""b"":65}","{""h"":354.39,""s"":57.2,""l"":47.65}",44.1144,55.4628,25.7215,44.11,57.2,354.39,warm,0.99,medium,red,0.99,satin,0.5088,"[""warm"",""neutral""]","[""fair"",""light"",""medium"",""tan"",""deep""]",winter
laura-mercier-rouge-lectrique,#b32e29,Laura Mercier,Rouge Essentiel Silky Crème Lipstick,ROUGE ÉLECTRIQUE,lipstick,"{""r"":179,""g"":46,""b"":41}","{""h"":2.17,""s"":62.73,""l"":43.14}",40.7367,52.6914,35.4379,40.74,62.73,2.17,warm,0.99,deep,red,0.7691,satin,0.5088,"[""warm"",""neutral""]","[""fair"",""light"",""medium"",""tan"",""deep""]",winter
laura-mercier-rouge-muse,#9b232c,Laura Mercier,Rouge Essentiel Silky Crème Lipstick,ROUGE MUSE,lipstick,"{""r"":155,""g"":35,""b"":44}","{""h"":355.5,""s"":63.16,""l"":37.25}",34.711,49.0425,25.5359,34.71,63.16,355.5,warm,0.99,deep,red,0.7691,satin,0.5088,"[""warm"",""neutral""]","[""fair"",""light"",""medium"",""tan"",""deep""]",winter
laura-mercier-rouge-ultime,#972235,Laura Mercier,Rouge Essentiel Silky Crème Lipstick,ROUGE ULTIME,lipstick,"{""r"":151,""g"":34,""b"":53}","{""h"":350.26,""s"":63.24,""l"":36.27}",33.9464,48.6376,18.6879,33.95,63.24,350.26,warm,0.99,deep,red,0.7691,satin,0.5088,"[""warm"",""neutral""]","[""fair"",""light"",""medium"",""tan"",""deep""]",winter
laura-mercier-rouge-profond,#7c1b1f,Laura Mercier,Rouge Essentiel Silky Crème Lipstick,ROUGE PROFOND,lipstick,"{""r"":124,""g"":27,""b"":31}","{""h"":357.53,""s"":64.24,""l"":29.61}",27.2117,41.2376,23.3432,27.21,64.24,357.53,warm,0.99,deep,red,0.7691,satin,0.5088,"[""warm"",""neutral""]","[""fair"",""light"",""medium"",""tan"",""deep""]",winter
laura-mercier-rose-rouge,#77253c,Laura Mercier,Rouge Essentiel Silky Crème Lipstick,ROSE ROUGE,lipstick,"{""r"":119,""g"":37,""b"":60}","{""h"":343.17,""s"":52.56,""l"":30.59}",28.3071,37.6382,5.392,28.31,52.56,343.17,neutral,0.7833,deep,rose,0.577,satin,0.5088,"[""warm"",""cool"",""neutral""]","[""fair"",""light"",""medium"",""tan"",""deep""]",autumn
laura-mercier-fire,#e1272a,Laura Mercier,Velour Extreme Matte Lipstick,FIRE,lipstick,"{""r"":225,""g"":39,""b"":42}","{""h"":359.03,""s"":75.61,""l"":51.76}",49.0456,68.1856,46.2325,49.05,75.61,359.03,warm,0.99,medium,red,0.65,matte,0.99,"[""warm"",""neutral""]","[""fair"",""light"",""medium"",""tan"",""deep""]",spring
laura-mercier-control,#a6211a,Laura Mercier,Velour Extreme Matte Lipstick,CONTROL,lipstick,"{""r"":166,""g"":33,""b"":26}","{""h"":3.0,""s"":72.92,""l"":37.65}",36.5027,52.3832,38.645,36.5,72.92,3.0,warm,0.99,deep,red,0.45,matte,0.99,"[""warm"",""neutral""]","[""fair"",""light"",""medium"",""tan"",""deep""]",winter
laura-mercier-goals,#d26173,Laura Mercier,Velour Extreme Matte Lipstick,GOALS,lipstick,"{""r"":210,""g"":97,""b"":115}","{""h"":350.44,""s"":55.67,""l"":60.2}",55.5761,46.2438,11.7176,55.58,55.67,350.44,neutral,0.5409,medium,red,0.65,matte,0.99,"[""warm"",""cool"",""neutral""]","[""fair"",""light"",""medium"",""tan"",""deep""]",summer
laura-mercier-bring-it,#e34566,Laura Mercier,Velour Extreme Matte Lipstick,BRING IT,lipstick,"{""r"":227,""g"":69,""b"":102}","{""h"":347.47,""s"":73.83,""l"":58.04}",53.5478,62.6849,17.0289,53.55,73.83,347.47,warm,0.6808,medium,red,0.65,matte,0.99,"[""warm"",""neutral""]","[""fair"",""light"",""medium"",""tan"",""deep""]",spring
laura-mercier-clique,#e03851,Laura Mercier,Velour Extreme Matte Lipstick,CLIQUE,lipstick,"{""r"":224,""g"":56,""b"":81}","{""h"":351.07,""s"":73.04,""l"":54.9}",51.0071,64.8672,26.108,51.01,73.04,351.07,warm,0.99,medium,red,0.65,matte,0.99,"[""warm"",""neutral""]","[""fair"",""light"",""medium"",""tan"",""deep""]",spring
laura-mercier-it-girl,#e73370,Laura Mercier,Velour Extreme Matte Lipstick,IT GIRL,lipstick,"{""r"":231,""g"":51,""b"":112}","{""h"":339.67,""s"":78.95,""l"":55.29}",52.4331,70.3321,9.5862,52.43,78.95,339.67,cool,0.65,medium,rose,0.99,matte,0.99,"[""cool"",""neutral""]","[""fair"",""light"",""medium"",""tan"",""deep""]",summer
laura-mercier-respect,#c97f6a,Laura Mercier,Velour Extreme Matte Lipstick,RESPECT,lipstick,"{""r"":201,""g"":127,""b"":106}","{""h"":13.26,""s"":46.8,""l"":60.2}",60.4624,26.3292,23.3919,60.46,46.8,13.26,warm,0.99,light,rose,0.35,matte,0.99,"[""warm"",""cool"",""neutral""]","[""fair"",""light"",""medium"",""tan"",""deep""]",spring
laura-mercier-ruthless,#d07e82,Laura Mercier,Velour Extreme Matte Lipstick,RUTHLESS,lipstick,"{""r"":208,""g"":126,""b"":130}","{""h"":357.07,""s"":46.59,""l"":65.49}",61.6079,32.2166,11.4698,61.61,46.59,357.07,neutral,0.5409,light,rose,0.5198,matte,0.99,"[""warm"",""cool"",""neutral""]","[""fair"",""light"",""medium"",""tan"",""deep""]",summer
laura-mercier-vibe,#da6e81,Laura Mercier,Velour Extreme Matte Lipstick,VIBE,lipstick,"{""r"":218,""g"":110,""b"":129}","{""h"":349.44,""s"":59.34,""l"":64.31}",59.5676,44.081,9.3492,59.57,59.34,349.44,cool,0.7,light,red,0.65,matte,0.99,"[""cool"",""neutral""]","[""fair"",""light"",""medium"",""tan"",""deep""]",winter
laura-mercier-fresh,#9e4a62,Laura Mercier,Velour Extreme Matte Lipstick,FRESH,lipstick,"{""r"":158,""g"":74,""b"":98}","{""h"":342.86,""s"":36.21,""l"":45.49}",42.839,37.4747,2.7523,42.84,36.21,342.86,cool,0.7,medium,mauve,0.4675,matte,0.99,"[""cool"",""neutral""]","[""light"",""medium"",""tan"",""deep""]",summer
laura-mercier-queen,#b92873,Laura Mercier,Velour Extreme Matte Lipstick,QUEEN,lipstick,"{""r"":185,""g"":40,""b"":115}","{""h"":328.97,""s"":64.44,""l"":44.12}",42.8726,61.6638,-7.2004,42.87,64.44,328.97,cool,0.99,medium,berry,0.49,matte,0.99,"[""cool"",""neutral""]","[""fair"",""light"",""medium"",""tan"",""deep""]",winter
laura-mercier-fatale,#751d43,Laura Mercier,Velour Extreme Matte Lipstick,FATALE,lipstick,"{""r"":117,""g"":29,""b"":67}","{""h"":334.09,""s"":60.27,""l"":28.63}",26.9248,41.0831,-1.3489,26.92,60.27,334.09,cool,0.99,deep,berry,0.99,matte,0.99,"[""cool"",""neutral""]","[""fair"",""light"",""medium"",""tan"",""deep""]",winter
laura-mercier-hot,#9d2e3f,Laura Mercier,Velour Extreme Matte Lipstick,HOT,lipstick,"{""r"":157,""g"":46,""b"":63}","{""h"":350.81,""s"":54.68,""l"":39.8}",36.8984,46.7977,16.3819,36.9,54.68,350.81,warm,0.99,deep,red,0.45,matte,0.99,"[""warm"",""neutral""]","[""fair"",""light"",""medium"",""tan"",""deep""]",autumn
laura-mercier-boss,#724a6f,Laura Mercier,Velour Extreme Matte Lipstick,BOSS,lipstick,"{""r"":114,""g"":74,""b"":111}","{""h"":304.5,""s"":21.28,""l"":36.86}",37.1574,23.4856,-14.4309,37.16,21.28,304.5,cool,0.9315,deep,plum,0.99,matte,0.99,"[""cool"",""neutral""]","[""medium"",""tan"",""deep""]",winter
laura-mercier-dare,#6c4947,Laura Mercier,Velour Extreme Matte Lipstick,DARE,lipstick,"{""r"":108,""g"":73,""b"":71}","{""h"":3.24,""s"":20.67,""l"":35.1}",34.8201,14.6422,7.2271,34.82,20.67,3.24,neutral,0.99,deep,rose,0.5409,matte,0.99,"[""warm"",""cool"",""neutral""]","[""fair"",""light"",""medium"",""tan"",""deep""]",autumn
laura-mercier-extreme,#5f516a,Laura Mercier,Velour Extreme Matte Lipstick,EXTREME,lipstick,"{""r"":95,""g"":81,""b"":106}","{""h"":273.6,""s"":13.37,""l"":36.67}",36.6655,11.0864,-12.2578,36.67,13.37,273.6,cool,0.6265,deep,rose,0.35,matte,0.99,"[""warm"",""cool"",""neutral""]","[""fair"",""light"",""medium"",""tan"",""deep""]",autumn
laura-mercier-cool,#d46456,Laura Mercier,Velour Extreme Matte Lipstick,COOL,lipstick,"{""r"":212,""g"":100,""b"":86}","{""h"":6.67,""s"":59.43,""l"":58.43}",55.8741,43.0021,29.013,55.87,59.43,6.67,warm,0.5468,medium,red,0.65,matte,0.99,"[""warm"",""neutral""]","[""fair"",""light"",""medium"",""tan"",""deep""]",spring
laura-mercier-stylin,#f16d60,Laura Mercier,Velour Extreme Matte Lipstick,STYLIN,lipstick,"{""r"":241,""g"":109,""b"":96}","{""h"":5.38,""s"":83.82,""l"":66.08}",62.073,49.8558,32.1499,62.07,83.82,5.38,warm,0.99,light,red,0.65,matte,0.99,"[""warm"",""neutral""]","[""fair"",""light"",""medium"",""tan"",""deep""]",spring
laura-mercier-onpoint,#ee5c45,Laura Mercier,Velour Extreme Matte Lipstick,ONPOINT,lipstick,"{""r"":238,""g"":92,""b"":69}","{""h"":8.17,""s"":83.25,""l"":60.2}",58.2893,54.9976,42.3272,58.29,83.25,8.17,warm,0.99,light,coral,0.5088,matte,0.99,"[""warm"",""neutral""]","[""fair"",""light"",""medium"",""tan""]",spring
laura-mercier-fab,#e8137d,Laura Mercier,Velour Extreme Matte Lipstick,FAB,lipstick,"{""r"":232,""g"":19,""b"":125}","{""h"":330.14,""s"":84.86,""l"":49.22}",50.8128,77.8071,-0.5905,50.81,84.86,330.14,cool,0.99,medium,rose,0.35,matte,0.99,"[""cool"",""neutral""]","[""fair"",""light"",""medium"",""tan"",""deep""]",summer
laura-mercier-power,#bc1372,Laura Mercier,Velour Extreme Matte Lipstick,POWER,lipstick,"{""r"":188,""g"":19,""b"":114}","{""h"":326.27,""s"":81.64,""l"":40.59}",41.8064,66.9121,-8.1139,41.81,81.64,326.27,cool,0.99,deep,plum,0.99,matte,0.99,"[""cool"",""neutral""]","[""medium"",""tan"",""deep""]",winter
laura-mercier-fierce,#ae6248,Laura Mercier,Velour Extreme Matte Lipstick,FIERCE,lipstick,"{""r"":174,""g"":98,""b"":72}","{""h"":15.29,""s"":41.46,""l"":48.24}",49.7429,28.1789,28.0999,49.74,41.46,15.29,warm,0.99,medium,brick,0.5333,matte,0.99,"[""warm"",""neutral""]","[""light"",""medium"",""tan"",""deep""]",autumn
laura-mercier-rock,#77302c,Laura Mercier,Velour Extreme Matte Lipstick,ROCK,lipstick,"{""r"":119,""g"":48,""b"":44}","{""h"":3.2,""s"":46.01,""l"":31.96}",29.958,30.8115,18.1513,29.96,46.01,3.2,warm,0.99,deep,rose,0.5167,matte,0.99,"[""warm"",""cool"",""neutral""]","[""fair"",""light"",""medium"",""tan"",""deep""]",autumn
laura-mercier-amaretto-swirl,#c4867c,Laura Mercier,Lip Parfait Creamy Colourbalm,AMARETTO SWIRL,lipstick,"{""r"":196,""g"":134,""b"":124}","{""h"":8.33,""s"":37.89,""l"":62.75}",61.8638,22.5213,15.0286,61.86,37.89,8.33,warm,0.99,light,rose,0.5409,satin,0.5088,"[""warm"",""cool"",""neutral""]","[""fair"",""light"",""medium"",""tan"",""deep""]",summer
laura-mercier-pink-grapefruit,#d4776c,Laura Mercier,Lip Parfait Creamy Colourbalm,PINK GRAPEFRUIT,lipstick,"{""r"":212,""g"":119,""b"":108}","{""h"":6.35,""s"":54.74,""l"":62.75}",60.1381,35.1073,22.0739,60.14,54.74,6.35,warm,0.99,light,pink,0.5357,satin,0.5088,"[""warm"",""neutral""]","[""fair"",""light"",""medium"",""tan""]",spring
laura-mercier-sweet-guava,#e9506e,Laura Mercier,Lip Parfait Creamy Colourbalm,SWEET GUAVA,lipstick,"{""r"":233,""g"":80,""b"":110}","{""h"":348.24,""s"":77.66,""l"":61.37}",56.2794,60.9176,16.1927,56.28,77.66,348.24,warm,0.6808,medium,coral,0.5357,satin,0.5088,"[""warm"",""neutral""]","[""light"",""medium"",""tan"",""deep""]",spring
laura-mercier-raspberry-ripple,#d87987,Laura Mercier,Lip Parfait Creamy Colourbalm,RASPBERRY RIPPLE,lipstick,"{""r"":216,""g"":121,""b"":135}","{""h"":351.16,""s"":54.91,""l"":66.08}",61.677,38.4106,8.8508,61.68,54.91,351.16,cool,0.5269,light,berry,0.5167,satin,0.5088,"[""cool"",""neutral""]","[""fair"",""light"",""medium"",""tan"",""deep""]",winter
laura-mercier-red-velvet,#c94c63,Laura Mercier,Lip Parfait Creamy Colourbalm,RED VELVET,lipstick,"{""r"":201,""g"":76,""b"":99}","{""h"":348.96,""s"":53.65,""l"":54.31}",50.0861,51.4677,13.3635,50.09,53.65,348.96,warm,0.5409,medium,red,0.99,velvet,0.99,"[""warm"",""neutral""]","[""fair"",""light"",""medium"",""tan"",""deep""]",autumn
laura-mercier-tutti-frutti,#9e4c6e,Laura Mercier,Lip Parfait Creamy Colourbalm,TUTTI FRUTTI,lipstick,"{""r"":158,""g"":76,""b"":110}","{""h"":335.12,""s"":35.04,""l"":45.88}",43.6033,37.9864,-3.5184,43.6,35.04,335.12,cool,0.99,medium,mauve,0.4713,satin,0.5088,"[""cool"",""neutral""]","[""light"",""medium"",""tan"",""deep""]",summer
laura-mercier-cherries-jubilee,#b61745,Laura Mercier,Lip Parfait Creamy Colourbalm,CHERRIES JUBILEE,lipstick,"{""r"":182,""g"":23,""b"":69}","{""h"":342.64,""s"":77.56,""l"":40.2}",39.5649,61.1962,16.9925,39.56,77.56,342.64,warm,0.6808,deep,wine,0.65,satin,0.5088,"[""warm"",""neutral""]","[""medium"",""tan"",""deep""]",winter
laura-mercier-iced-pomegranate,#af4c64,Laura Mercier,Lip Parfait Creamy Colourbalm,ICED POMEGRANATE,lipstick,"{""r"":175,""g"":76,""b"":100}","{""h"":345.45,""s"":39.44,""l"":49.22}",45.9143,42.7307,6.2847,45.91,39.44,345.45,cool,0.7,medium,dusty-rose,0.4935,satin,0.5088,"[""warm"",""cool"",""neutral""]","[""light"",""medium"",""tan"",""deep""]",summer
laura-mercier-creamsicle,#ff665e,Laura Mercier,Lip Parfait Creamy Colourbalm,CREAMSICLE,lipstick,"{""r"":255,""g"":102,""b"":94}","{""h"":2.98,""s"":100.0,""l"":68.43}",62.992,57.7349,34.8788,62.99,100.0,2.98,warm,0.99,light,red,0.65,satin,0.5088,"[""warm"",""neutral""]","[""fair"",""light"",""medium"",""tan"",""deep""]",spring
laura-mercier-juicy-papaya,#e76b61,Laura Mercier,Lip Parfait Creamy Colourbalm,JUICY PAPAYA,lipstick,"{""r"":231,""g"":107,""b"":97}","{""h"":4.48,""s"":73.63,""l"":64.31}",60.2235,47.3082,28.9191,60.22,73.63,4.48,warm,0.99,light,coral,0.5357,glossy,0.99,"[""warm"",""neutral""]","[""fair"",""light"",""medium"",""tan""]",spring
laura-mercier-cherry-on-top,#ce2b37,Laura Mercier,Lip Parfait Creamy Colourbalm,CHERRY-ON-TOP,lipstick,"{""r"":206,""g"":43,""b"":55}","{""h"":355.58,""s"":65.46,""l"":48.82}",45.8113,62.2974,34.4214,45.81,65.46,355.58,warm,0.99,medium,red,0.65,satin,0.5088,"[""warm"",""neutral""]","[""fair"",""light"",""medium"",""tan"",""deep""]",winter
laura-mercier-bare-lips,#dda09f,Laura Mercier,Sheer Lip Colour,BARE LIPS,lipstick,"{""r"":221,""g"":160,""b"":159}","{""h"":0.97,""s"":47.69,""l"":74.51}",71.5683,22.5081,9.5103,71.57,47.69,0.97,neutral,0.99,light,nude,0.45,sheer,0.99,"[""warm"",""cool"",""neutral""]","[""fair"",""light"",""medium"",""tan""]",spring
laura-mercier-healthy-lips,#ce6071,Laura Mercier,Sheer Lip Colour,HEALTHY LIPS,lipstick,"{""r"":206,""g"":96,""b"":113}","{""h"":350.73,""s"":52.88,""l"":59.22}",54.7447,45.1311,11.6412,54.74,52.88,350.73,neutral,0.5409,medium,red,0.65,sheer,0.99,"[""warm"",""cool"",""neutral""]","[""fair"",""light"",""medium"",""tan"",""deep""]",summer
